# Solar Time by degree of longitude: 161 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon161E	10:44	-	lon161E

# Solar Time by degree of longitude: 162 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon162E	10:48	-	lon162E

# Solar Time by degree of longitude: 163 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon163E	10:52	-	lon163E

# Solar Time by degree of longitude: 164 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon164E	10:56	-	lon164E

# Solar Time by degree of longitude: 165 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon165E	11:00	-	lon165E

# Solar Time by degree of longitude: 166 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon166E	11:04	-	lon166E

# Solar Time by degree of longitude: 167 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon167E	11:08	-	lon167E

# Solar Time by degree of longitude: 168 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon168E	11:12	-	lon168E

# Solar Time by degree of longitude: 169 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon169E	11:16	-	lon169E

# Solar Time by degree of longitude: 170 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon170E	11:20	-	lon170E

# Solar Time by degree of longitude: 171 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon171E	11:24	-	lon171E

# Solar Time by degree of longitude: 172 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon172E	11:28	-	lon172E

# Solar Time by degree of longitude: 173 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon173E	11:32	-	lon173E

# Solar Time by degree of longitude: 174 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon174E	11:36	-	lon174E

# Solar Time by degree of longitude: 175 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon175E	11:40	-	lon175E

# Solar Time by degree of longitude: 176 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon176E	11:44	-	lon176E

# Solar Time by degree of longitude: 177 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon177E	11:48	-	lon177E

# Solar Time by degree of longitude: 178 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon178E	11:52	-	lon178E

# Solar Time by degree of longitude: 179 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon179E	11:56	-	lon179E

# Solar Time by degree of longitude: 180 E
# Zone	NAME		STDOFF	RULES	FORMAT	[UNTIL]
Zone	solar/lon180E	12:00	-	lon180E

